Gasellår,Orgnr,Namn,Koncern,Koordinater,Bolaget har säte på annan ort,Har koncernmoder,Adress,Postnr.,Ort,Telefon,Län,"Län, klartext",Kommun,"Kommun, klartext",SNIkod,"SNI, klartext",Bransch enl. DI,Omsättning år 1,Omsättning år 2,Omsättning år 3,Omsättning år 4,Förändring omsättn.,Förlängd/förkortad periodlängd år 1,Förlängd/förkortad periodlängd år 2,Förlängd/förkortad periodlängd år 3,Förlängd/förkortad periodlängd år 4,Rörelseresultat år 1,Rörelseresultat år 2,Rörelseresultat år 3,Rörelseresultat år 4,Antal anställda år 1,Antal anställda år 2,Antal anställda år 3,Antal anställda år 4,Koncernmoder orgnr,Koncernmoder namn,VD/ansvarig födelseår,VD/ansvarig namn,"VD/ansvarig, roll","VD/ansvarig, kön",Senaste bokslut,Revisorskommentar år 1,Revisorskommentar år 2,Revisorskommentar år 3,Revisorskommentar år 4,Riskklass,Registreringsstatus,Verksamhetsstatus,Statusdatum Bolagsverket,"Status, Bolagsverket",Finns på bolagslistan,Finns på koncernlistan,Gasell förra året,Antal storleksförändringar efter senaste bokslut,Datum för senaste storleksförändring,Typ av storleksförändring,Förändrad storleksklasning,"Extra vinstutdelning, belopp",Valuta,Stämmans beslutsdatum
2021,5568418932,Fredrik Hörgeruds Bygg AB ,Nej,,,Nej,GROPEVÄGEN 17 ,28136 ,HÄSSLEHOLM ,070-8773337 ,12,Skåne län            ,1293,Hässleholm    ,43320,Byggnadssnickeriarbeten                                                                                        ,Bygg- och entreprenadföretag,21 120 000,11 554 000,4 614 000,3 179 000,564%,Nej,Nej,Nej,Nej,4 083 000,1 952 000,23 000,−214 000,10,6,4,4,  ,  ,1965,"Hörgerud, Per Fredrik ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567819635,K Vent AB ,Nej,,,Ja ,GNEJSVÄGEN 16 ,22478 ,LUND ,070-8487283 ,12,Skåne län            ,1281,Lund           ,43222,Ventilationsarbeten                                                                                            ,Bygg- och entreprenadföretag,33 238 000,12 913 000,6 755 000,6 257 000,431%,Nej,Nej,Nej,Nej,5 207 000,1 901 000,907 000,1 220 000,12,10,6,4,5592360498,K Vent Holding AB ,1970,"Ingulfsen, Johan Fredrik ",0,Man   ,6/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5590739032,Jobbpunkten AB ,Nej,,,Ja ,SÖDERGATAN 39 ,25219 ,HELSINGBORG ,010-3002000 ,12,Skåne län            ,1283,Helsingborg    ,78100,Arbetsförmedling och rekrytering                                                                              ,Företagstjänster           ,27 438 000,12 759 000,7 728 000,5 786 000,374%,Nej,Nej,Nej,Nej,11 297 000,2 902 000,1 107 000,2 583 000,33,12,9,4,5591361356,JP INVENT AB ,1989,"Dzamalija, Ado ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569405417,MittLogik Solutions AB ,Nej,,,Nej,TOKES VÄG 8 ,24562 ,HJÄRUP ,073-777357 ,12,Skåne län            ,1280,Malmö         ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,19 616 000,18 430 000,14 246 000,4 479 000,338%,Nej,Nej,Nej,Nej,349 000,3 374 000,2 540 000,951 000,17,20,12,4,5569405417,MittLogik Solutions AB ,1982,"Pushpangadan, Sumesh ",0,Man   ,12/31/2020,T ,T ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569229072,Svenskt ByggMontage AB ,Nej,,,Nej,FARTYGSGATAN 15 ,26135 ,LANDSKRONA ,070-5598312 ,12,Skåne län            ,1282,Landskrona     ,43210,Elinstallationer                                                                                               ,Bygg- och entreprenadföretag,23 868 000,17 751 000,11 364 000,5 810 000,311%,Nej,Nej,Nej,Nej,689 000,346 000,−566 000,405 000,12,8,7,5,  ,  ,1986,"Nilsson, John Robin ",1,Man   ,12/31/2020,T ,T ,T ,S ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569062283,Ekstams Skåne AB ,Nej,,,Nej,SPORREGATAN 17 ,21377 ,MALMÖ ,070-4040612 ,12,Skåne län            ,1280,Malmö         ,16231,Tillverkning av monteringsfärdiga trähus                                                                     ,Tillverkningsindustri        ,22 343 000,15 618 000,8 505 000,5 626 000,297%,Nej,Nej,Nej,Nej,412 000,420 000,593 000,114 000,14,9,7,4,  ,  ,1976,"Idzaksson, Sebastian ",0,Man   ,12/31/2020,T ,T ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567612378,RBA Roberts Bygg & Anläggning i Ängelholm AB ,Nej,,,Nej,RÖNNEBODAVÄGEN 20 ,26293 ,ÄNGELHOLM ,076-3144843 ,12,Skåne län            ,1292,Ängelholm     ,43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet                                                  ,Bygg- och entreprenadföretag,45 677 000,23 692 000,13 184 000,11 644 000,292%,Nej,Nej,Nej,Nej,11 145 000,5 029 000,1 957 000,2 555 000,38,22,12,11,5567612378,RBA Roberts Bygg & Anläggning i Ängelholm AB ,1977,"Hoti, Robert ",0,Man   ,12/31/2020,T ,T ,T ,S ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568499411,OIM Sweden AB ,Nej,,,Nej,STILLMANSGATAN 12 ,21225 ,MALMÖ ,040-131369 ,12,Skåne län            ,1280,Malmö         ,71122,Teknisk konsultverksamhet inom industriteknik                                                                  ,Konsultföretag              ,26 044 000,18 742 000,12 076 000,6 650 000,292%,Nej,Nej,Nej,Nej,2 584 000,1 291 000,874 000,60 000,24,18,12,8,  ,  ,1967,"Arndt, Peter Fritz ",0,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590151725,Esos Bygg AB ,Nej,,,Nej,SALLERUPSVÄGEN 146 ,21228 ,MALMÖ ,076-1399699 ,12,Skåne län            ,1280,Malmö         ,43320,Byggnadssnickeriarbeten                                                                                        ,Bygg- och entreprenadföretag,10 431 000,8 441 000,5 624 000,2 760 000,278%,Nej,Nej,Nej,Nej,618 000,668 000,656 000,−113 000,12,11,  ,8,  ,  ,1985,"Kurtalic, Esvald ",0,Man   ,10/31/2020,T ,S ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567856983,ELASTIC MOBILE SCANDINAVIA AB ,Nej,,,Nej,SCHEELEVÄGEN 27 ,22370 ,LUND ,046-2871200 ,12,Skåne län            ,1283,Helsingborg    ,62020,Datakonsultverksamhet                                                                                          ,IT-företag                  ,29 606 000,22 560 000,11 426 000,7 885 000,275%,Nej,Nej,Nej,Nej,2 387 000,2 214 000,872 000,387 000,15,13,7,7,  ,  ,1961,"Sevrell, Per Anders ",1,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568625841,PARKSTER AB ,Nej,,,Nej,STORTORGET 1 ,22223 ,LUND ,046-2850291 ,12,Skåne län            ,1281,Lund           ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,553 725 000,479 765 000,330 003 000,154 274 000,259%,Nej,Nej,Nej,Nej,24 032 000,14 348 000,6 663 000,2 721 000,24,24,20,16,  ,  ,1982,"Hallgren, Henrik Carl-Åke ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568932361,Egestam Mattsson El & Data AB ,Nej,,,Nej,GREVIEGATAN 56 ,23533 ,VELLINGE ,072-3874438 ,12,Skåne län            ,1233,Vellinge       ,43210,Elinstallationer                                                                                               ,Bygg- och entreprenadföretag,22 715 000,15 648 000,10 099 000,6 368 000,257%,Nej,Nej,Nej,Nej,−52 000,786 000,551 000,484 000,12,9,7,6,  ,  ,1978,"Egestam, Bo Daniel Andreas ",0,Man   ,5/31/2020,T ,T ,T ,S ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5565606521,VEIDEC GROUP AB ,Ja ,,,Nej,VIDEVÄGEN 9 ,24764 ,VEBERÖD ,046-238900 ,12,Skåne län            ,1281,Lund           ,70100,Verksamheter som utövas av huvudkontor                                                                        ,Konsultföretag              ,346 890 000,113 228 000,106 371 000,98 390 000,253%,Nej,Nej,Nej,Nej,144 194 000,9 033 000,10 739 000,7 130 000,75,71,69,75,5565606521,VEIDEC GROUP AB ,1977,"Adgård, Lars Joakim ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,  ,1,   ,,,,,,,
2021,5569251761,Bygg Säkert i Öresund AB ,Nej,,,Nej,PUMPGATAN 8 ,26135 ,LANDSKRONA ,073-3252520 ,12,Skåne län            ,1283,Helsingborg    ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,35 254 000,26 832 000,19 263 000,10 259 000,244%,Nej,Nej,Nej,Nej,756 000,658 000,241 000,361 000,19,15,11,6,  ,  ,1981,"Varga, André Christoffer Karoly ",0,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566890231,Taxi Sydväst AB ,Nej,,,Nej,BOX 9017 ,20039 ,MALMÖ ,070-4190003 ,12,Skåne län            ,1280,Malmö         ,81100,Fastighetsrelaterade stödtjänster                                                                            ,Övriga                      ,39 081 000,28 077 000,15 585 000,11 813 000,231%,Nej,Nej,Nej,Nej,2 191 000,1 036 000,−545 000,−46 000,41,32,20,16,  ,  ,1963,"Edlund, Nils Olov Tommy ",1,Man   ,4/30/2020,T ,TK ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569487712,MBAS Stenhus AB ,Nej,,,Ja ,VERKSTADSGATAN 26 ,27539 ,SJÖBO ,0416-690060 ,12,Skåne län            ,1265,Sjöbo         ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,87 695 000,63 160 000,41 776 000,26 712 000,228%,Nej,Nej,Nej,Nej,3 341 000,1 438 000,982 000,−226 000,29,23,18,14,5567188569,X-ON Fastighet i Skåne Aktiebolag ,1981,"Isaksson, Björn Gustav Morgan ",0,Man   ,12/31/2020,T ,TK ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568763592,Nordic Concrete AB ,Nej,,,Ja ,KONTORSVÄGEN 10 ,24643 ,LÖDDEKÖPINGE ,010-2066883 ,12,Skåne län            ,1261,Kävlinge      ,43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet                                                  ,Bygg- och entreprenadföretag,151 885 000,102 928 000,70 436 000,46 920 000,224%,Nej,Nej,Nej,Nej,5 893 000,1 080 000,6 924 000,8 611 000,93,79,57,36,5591623037,KNOX INVESTMENT AB ,1978,"Svensson, Karl Marcus Daniel ",0,Man   ,8/31/2020,T ,TK ,TK ,TK ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5590782487,SIMONS ÅKERI AB ,Nej,,,Nej,ERNST JAKOBSSONS GATA 12 C ,21238 ,MALMÖ ,072-8562467 ,12,Skåne län            ,1285,Eslöv         ,49410,"Vägtransport, godstrafik                                                                                      ",Transport och kommunikation  ,10 818 000,10 139 000,7 207 000,3 409 000,217%,Nej,Nej,Nej,Ja ,735 000,1 226 000,216 000,611 000,10,10,9,5,  ,  ,1980,"Simon, Robin Tobias ",0,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590533153,Öresunds Veterinärklinik i Lund AB ,Nej,,,Nej,GUSTAVSHEMSVÄGEN 1 ,22764 ,LUND ,046-142020 ,12,Skåne län            ,1280,Malmö         ,75000,Veterinärverksamhet                                                                                           ,Övriga                      ,25 719 000,21 768 000,16 543 000,8 186 000,214%,Nej,Nej,Nej,Ja ,3 254 000,3 719 000,3 022 000,62 000,17,15,13,11,  ,  ,1978,"Höllmer, Miriam ",1,Okänt,8/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568271760,RefinedWiki AB ,Nej,,,Nej,NORDENSKIÖLDSGATAN 24 ,21119 ,MALMÖ ,076-180759 ,12,Skåne län            ,1280,Malmö         ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,39 560 000,33 745 000,20 476 000,12 741 000,210%,Nej,Nej,Nej,Nej,13 024 000,15 765 000,7 522 000,2 934 000,20,18,13,11,  ,  ,1983,"Sjödin, Carl Emil ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5590375290,Trans4you AB ,Nej,,,Nej,PLÅTVÄGEN 1 ,28261 ,BJÄRNUM ,076-8390851 ,12,Skåne län            ,1293,Hässleholm    ,49410,"Vägtransport, godstrafik                                                                                      ",Transport och kommunikation  ,32 791 000,26 628 000,17 243 000,10 604 000,209%,Nej,Nej,Nej,Nej,1 597 000,935 000,362 000,959 000,16,10,7,4,  ,  ,1969,"Popescu, Alexandrin ",0,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5590535208,GESHDO Now AB ,Nej,,,Nej,PILDAMMSVÄGEN 6 B ,21146 ,MALMÖ ,070-8439101 ,12,Skåne län            ,1280,Malmö         ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,18 035 000,10 637 000,8 974 000,5 897 000,206%,Nej,Nej,Nej,Nej,5 218 000,2 795 000,2 435 000,2 517 000,14,8,7,4,  ,  ,1981,"Sargéus, Robert Mikael ",1,Man   ,12/31/2020,T ,T ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566957683,RSA Rosengren Consulting AB ,Nej,,,Ja ,STEKELGATAN 20 ,21223 ,MALMÖ ,070-5820451 ,12,Skåne län            ,1281,Lund           ,71123,Teknisk konsultverksamhet inom elteknik                                                                        ,Konsultföretag              ,164 157 000,133 367 000,74 634 000,53 818 000,205%,Nej,Nej,Nej,Nej,5 192 000,11 462 000,5 006 000,4 536 000,110,84,72,54,5590735055,Stefan Rosengren AB ,1975,"Rosengren, Bengt Stefan ",0,Man   ,6/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566564919,GAT & KANTSTEN SVERIGE AB ,Nej,,,Ja ,WRANGELS ALLÉ 78 ,29175 ,FÄRLÖV ,044-71777 ,12,Skåne län            ,1290,Kristianstad   ,43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet                                                  ,Bygg- och entreprenadföretag,89 541 000,79 764 000,52 917 000,29 430 000,204%,Nej,Nej,Nej,Nej,13 242 000,13 473 000,5 054 000,3 439 000,18,18,17,17,5567259717,HPF FÖRVALTNING AB ,1976,"Salomonsson, Pontus Adam Tommy ",0,Man   ,4/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5564391158,BOSSE SANDELLS BYGG AKTIEBOLAG ,Nej,,,Nej,DROTTNING MARGARETHAS VÄG 29 ,27153 ,YSTAD ,0411-17475 ,12,Skåne län            ,1286,Ystad          ,43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet                                                  ,Bygg- och entreprenadföretag,88 507 000,69 134 000,57 973 000,29 141 000,204%,Nej,Nej,Nej,Nej,5 931 000,2 197 000,1 030 000,273 000,15,15,14,13,  ,  ,1949,"Sandell, Bo Torsten ",0,Man   ,12/31/2020,T ,TK ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568506397,JLE FÖRVALTNING AB ,Ja ,,,Nej,STORGATAN 46 ,27398 ,SMEDSTORP ,0414-51550 ,12,Skåne län            ,1270,Tomelilla      ,68203,"Uthyrning och förvaltning av egna eller arrenderade, andra lokaler                                            ",Övriga                      ,179 137 000,171 937 000,171 887 000,59 823 000,199%,Nej,Nej,Nej,Nej,21 332 000,11 751 000,16 900 000,1 184 000,57,53,52,46,5568506397,JLE FÖRVALTNING AB ,1969,"Edstrand, Per Martin Jonas ",1,Man   ,8/31/2020,T ,T ,T ,T ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,  ,1,   ,,,,,,,
2021,5590554399,Flexcare Sweden AB ,Nej,,,Nej,PROPELLERGATAN 2 ,21115 ,MALMÖ ,  ,12,Skåne län            ,1280,Malmö         ,78200,Personaluthyrning                                                                                              ,Företagstjänster           ,79 482 000,63 437 000,49 492 000,26 799 000,197%,Nej,Nej,Nej,Nej,2 569 000,1 494 000,701 000,352 000,12,10,10,5,  ,  ,1981,"Hadrous, Alla ",1,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569992984,MIDEM AB ,Nej,,,Nej,FLORETTGATAN 29 C ,25467 ,HELSINGBORG ,  ,12,Skåne län            ,1283,Helsingborg    ,71124,"Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik                                                 ",Konsultföretag              ,17 987 000,14 167 000,10 069 000,6 132 000,193%,Nej,Nej,Nej,Nej,2 037 000,1 641 000,228 000,923 000,16,12,10,7,  ,  ,1978,"Davidsson, Mattias Ingemar ",0,Man   ,6/30/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569604522,Montessori Vellinge Grundskola Aktiebolag ,Nej,,,Nej,NORRA LEDEN 1 ,23537 ,VELLINGE ,040-424889 ,12,Skåne län            ,1233,Vellinge       ,85100,Förskoleutbildning                                                                                            ,Utbildning                   ,25 606 000,13 612 000,11 064 000,8 730 000,193%,Ja ,Nej,Nej,Nej,426 000,206 000,8 000,156 000,36,23,19,15,  ,  ,1963,"Arcombe, Maria Elisabet Irene ",1,Kvinna,8/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569705154,BABY V AB ,Nej,,,Nej,ÅSTORPSVÄGEN 7 ,26296 ,ÄNGELHOLM ,0431-313535 ,12,Skåne län            ,1283,Helsingborg    ,47714,Specialiserad butikshandel med barnkläder                                                                     ,Handelsföretag              ,44 414 000,31 815 000,23 887 000,15 147 000,193%,Nej,Nej,Nej,Nej,4 398 000,2 900 000,1 020 000,1 194 000,13,8,8,5,  ,  ,1972,"Helgesson, Veronica Ulrika ",0,Kvinna,6/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5565581351,BIL & SKADESERVICE KLIPPAN AB ,Nej,,,Nej,RAVINGATAN 6 ,26439 ,KLIPPAN ,0435-711080 ,12,Skåne län            ,1276,Klippan        ,45201,Allmän service och reparation av motorfordon utom motorcyklar                                                 ,Handelsföretag              ,81 010 000,62 414 000,39 057 000,28 249 000,187%,Nej,Nej,Nej,Nej,5 022 000,4 957 000,1 062 000,512 000,46,37,30,24,  ,  ,1970,"Schiff, Per Erik Jonas ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569449191,Raildiggers AB ,Nej,,,Nej,BOX 4 ,27521 ,SJÖBO ,073-8319038 ,12,Skåne län            ,1265,Sjöbo         ,43120,Mark- och grundarbeten                                                                                         ,Bygg- och entreprenadföretag,37 373 000,23 043 000,17 280 000,13 226 000,183%,Nej,Nej,Nej,Nej,−2 464 000,4 419 000,3 140 000,643 000,10,6,4,4,  ,  ,1989,"Larsson, Carl Johan Sebastian ",0,Man   ,12/31/2020,T ,T ,T ,T ,B ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
